lon,lat,temp_c,temp_k,frame,hour,minute,time_str,category,wind_mph,center_lon,center_lat,min_temp_c
-79.76490592271588,31.99986370872913,21.232483,294.38248,6,15,0,15:00,4,140,-85.71438978852318,23.46798092539816,-80.41131591796875
-81.08504574784419,31.988601303376466,24.42804,297.57803,6,15,0,15:00,4,140,-85.71438978852318,23.46798092539816,-80.41131591796875
-75.29509216383003,31.957260486593114,8.757446,281.90744,6,15,0,15:00,4,140,-85.71438978852318,23.46798092539816,-80.41131591796875
-78.31369810684733,31.943119252806053,8.204376,281.35437,6,15,0,15:00,4,140,-85.71438978852318,23.46798092539816,-80.41131591796875
-82.78464583965462,31.961737436500254,23.260437,296.41043,6,15,0,15:00,4,140,-85.71438978852318,23.46798092539816,-80.41131591796875
-76.97768254558297,31.91374782569106,7.712738,280.86273,6,15,0,15:00,4,140,-85.71438978852318,23.46798092539816,-80.41131591796875
-82.69360544634868,31.937145426576752,23.813507,296.9635,6,15,0,15:00,4,140,-85.71438978852318,23.46798092539816,-80.41131591796875
-76.88966057272279,31.89009148630275,8.695984,281.84598,6,15,0,15:00,4,140,-85.71438978852318,23.46798092539816,-80.41131591796875
-83.7132479143427,31.927866263736036,23.567688,296.71768,6,15,0,15:00,4,140,-85.71438978852318,23.46798092539816,-80.41131591796875
-77.89490975384523,31.870804896307167,20.495026,293.64502,6,15,0,15:00,4,140,-85.71438978852318,23.46798092539816,-80.41131591796875
-85.79121550422613,31.938580497543843,20.802307,293.9523,6,15,0,15:00,4,140,-85.71438978852318,23.46798092539816,-80.41131591796875
-79.93210522336571,31.86093148235632,22.092804,295.2428,6,15,0,15:00,4,140,-85.71438978852318,23.46798092539816,-80.41131591796875
-88.87538289919644,31.978936666629288,19.388885,292.53888,6,15,0,15:00,4,140,-85.71438978852318,23.46798092539816,-80.41131591796875
-82.93056412958866,31.87011401465861,23.383331,296.53333,6,15,0,15:00,4,140,-85.71438978852318,23.46798092539816,-80.41131591796875
-77.12825946484556,31.82085059023221,16.992188,290.14218,6,15,0,15:00,4,140,-85.71438978852318,23.46798092539816,-80.41131591796875
-86.8671641635109,31.912223823549876,19.941956,293.09195,6,15,0,15:00,4,140,-85.71438978852318,23.46798092539816,-80.41131591796875
-80.98433998821147,31.823925434685552,22.400085,295.55008,6,15,0,15:00,4,140,-85.71438978852318,23.46798092539816,-80.41131591796875
