lon,lat,temp_c,temp_k,frame,hour,minute,time_str,category,wind_mph,center_lon,center_lat,min_temp_c
-79.76490592271588,31.99986370872913,21.662659,294.81265,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-81.08504574784419,31.988601303376466,23.690613,296.8406,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-75.29509216383003,31.957260486593114,8.695984,281.84598,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-78.31369810684733,31.943119252806053,8.511627,281.66162,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-82.78464583965462,31.961737436500254,22.154266,295.30426,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-76.97768254558297,31.91374782569106,20.003418,293.1534,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-82.69360544634868,31.937145426576752,22.707336,295.85733,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-76.88966057272279,31.89009148630275,12.936279,286.08627,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-83.7132479143427,31.927866263736036,22.092804,295.2428,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-77.89490975384523,31.870804896307167,21.232483,294.38248,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-85.79121550422613,31.938580497543843,19.204498,292.3545,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-79.93210522336571,31.86093148235632,21.96991,295.1199,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-88.87538289919644,31.978936666629288,17.729645,290.87964,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-82.93056412958866,31.87011401465861,22.154266,295.30426,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-77.12825946484556,31.82085059023221,18.835785,291.98578,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-86.8671641635109,31.912223823549876,18.282715,291.4327,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-80.98433998821147,31.823925434685552,22.400085,295.55008,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-75.20722854945163,31.79372745477247,10.7854,283.9354,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-85.73655183278177,31.867393930183642,19.757599,292.9076,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-79.88385850192729,31.790497647712556,20.495026,293.64502,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-91.43160412462728,31.97313608872899,19.573242,292.72324,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-85.3967428417761,31.837992633508208,20.06485,293.21484,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-79.55352922413468,31.764544683958654,19.634674,292.78467,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-91.87161397724067,31.961836804150217,17.05365,290.20364,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-85.81995951215924,31.822151915412007,19.757599,292.9076,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-79.9687128623715,31.744562642640293,21.601196,294.7512,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-93.09331929793277,31.973738567388047,17.299469,290.44946,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-86.9885105742038,31.821080505363895,18.036896,291.1869,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-81.10925418724095,31.73188322257236,22.400085,295.55008,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-75.33771558615084,31.700560452891928,6.237854,279.38785,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-88.85007644053957,31.83782445638518,18.036896,291.1869,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-82.91647699382344,31.729860699054466,22.584442,295.73444,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-77.12452327886685,31.680980615019607,20.249207,293.3992,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-91.06153231301491,31.86937834746248,16.746368,289.89636,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-85.04878080787292,31.73863201789864,20.863739,294.01373,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-79.21994367473653,31.668882902089187,19.143066,292.29306,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-93.31374124130014,31.909951389911956,19.081604,292.2316,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-87.20381561974062,31.75534101263036,18.344177,291.49417,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-81.3237448302324,31.664227979434493,22.891724,296.04172,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-75.55512073384416,31.630897650695633,15.2100525,288.36005,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-89.38751315424948,31.780286560033932,17.791077,290.94107,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-83.44087358962993,31.667126724600614,22.277191,295.4272,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-77.64573525047011,31.61325924376427,20.986664,294.13666,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-91.60642248195207,31.81386230345631,20.863739,294.01373,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-85.57653852388381,31.67776072017102,20.740845,293.89084,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-79.74111219111062,31.60299300748332,21.41684,294.56683,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-93.8917546313648,31.857295090835414,20.187775,293.33777,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-87.75898627087257,31.696851454810737,19.696136,292.84613,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-81.86807817747564,31.600418379751314,23.137512,296.2875,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-76.09848494734926,31.56190268604433,19.327423,292.47742,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-89.9722983785898,31.724417358231577,18.098358,291.24835,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-84.0099800868287,31.605571640907506,21.96991,295.1199,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-78.21001850672833,31.54629733153605,20.372131,293.52213,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-92.22340889649011,31.7608824681505,16.377655,289.52765,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-86.17226398400472,31.618651260449614,19.388885,292.53888,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-80.32773167919603,31.538202708290633,23.62915,296.77914,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-94.52013288722912,31.806780778022542,17.115112,290.2651,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-88.36077641666573,31.63992819938968,18.528534,291.67853,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-82.45661497727417,31.537706814808168,23.444794,296.5948,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-76.68456679796475,31.493600678631655,20.556488,293.70648,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-90.60505404954769,31.670351319440602,17.668182,290.81818,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-84.62412501873789,31.54531536336472,21.41684,294.56683,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-78.81746900568245,31.4802093365329,20.61795,293.76794,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-92.89001239700525,31.70996890330799,16.623474,289.77347,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-86.81406546913092,31.561057615854462,18.71289,291.86288,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-80.95812524198176,31.474477345590422,22.584442,295.73444,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-75.20632725982398,31.444860895857573,1.0757751,274.22577,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-89.03260219950553,31.58523551267347,18.036896,291.1869,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-83.1117266092257,31.476513452721104,22.461548,295.61154,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-77.3351628817845,31.426194336808795,7.835663,280.98566,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-91.28652038060362,31.6182402882718,17.422363,290.57236,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-85.28371445701688,31.486491680521848,21.478271,294.62827,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-79.46823502961475,31.4151214356724,17.914001,291.064,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-93.60717922010753,31.661290823785908,17.483826,290.63382,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-87.50249480982647,31.50512428804049,18.344177,291.49417,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-81.63255365848234,31.411949535099602,21.96991,295.1199,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-75.87890127296889,31.37593675933131,0.21542358,273.36542,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-89.75250018072829,31.532450397788786,18.589966,291.73996,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-83.81178221242561,31.416726330243694,22.338623,295.48862,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-78.02863773961751,31.359777889138112,19.26596,292.41595,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-92.04095685419995,31.568904258064226,17.238007,290.388,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-86.01162491151635,31.42965334910305,20.06485,293.21484,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-80.18437089713923,31.351356898513806,23.07608,296.22607,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-94.3999322452176,31.615788126396552,17.60672,290.7567,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-88.26089980254605,31.451501467546134,18.40561,291.5556,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-82.37334206591885,31.351027731052778,22.645905,295.7959,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-76.6156089566757,31.308008267045356,19.941956,293.09195,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-90.54440099087645,31.482330967849688,18.221252,291.37125,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-84.5794586041058,31.358846029193014,22.584442,295.73444,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-78.78693947263339,31.29462766673344,10.908325,284.05832,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-92.8698505980107,31.5226230929038,18.528534,291.67853,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-86.80871353018883,31.375042147399967,19.143066,292.29306,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-80.96625722040831,31.289139653737767,22.092804,295.2428,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-75.2275235136361,31.2596192354573,-9.125458,264.02454,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-89.06760503200049,31.399932414235433,20.249207,293.3992,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-83.1590367892858,31.29165853731762,22.338623,295.48862,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-77.39489828401449,31.241223904128333,20.802307,293.9523,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-91.3865159570964,31.4345501272955,17.3609,290.5109,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-85.39329280691798,31.302749902341994,23.014618,296.1646,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-79.58861612471777,31.230821202544597,22.154266,295.30426,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-93.75128556085903,31.47899971947624,21.232483,294.38248,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-87.65348570453801,31.322466874116248,18.589966,291.73996,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-81.79251198525614,31.22847774429109,21.908447,295.05844,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-76.05013926568509,31.19116763178601,-0.27618408,272.8738,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-89.94652816211023,31.351171876986502,17.729645,290.87964,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-84.01230584423298,31.234340116447658,23.444794,296.5948,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-78.23871560943125,31.175858154563645,20.433563,293.58356,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-92.28009449126145,31.389323337085727,17.3609,290.5109,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-86.2540362045622,31.248620680055947,21.908447,295.05844,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-80.43405560436798,31.168524422283642,23.936432,297.08643,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-94.68682478373947,31.43827342320946,18.221252,291.37125,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-88.54690607822864,31.272123486206745,18.036896,291.1869,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-82.66368527783219,31.169543928593175,22.830261,295.98026,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-76.91502694975323,31.124042820819653,20.06485,293.21484,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-90.87619043604033,31.30493453233577,17.668182,290.81818,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-84.91188916563608,31.17898294942495,22.215729,295.36572,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-79.12572745707602,31.11201634203627,13.304993,286.455,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-93.2501662439017,31.347575706748472,17.115112,290.2651,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-87.18504896582272,31.197095295030778,19.757599,292.9076,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-81.34559776770394,31.10813333543734,17.975433,291.12543,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-75.61618029247458,31.075200570373163,-5.6226196,267.52737,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
-89.49011128605727,31.224225125354735,18.40561,291.5556,5,14,30,14:30,4,140,-85.35020868399916,23.53177621264639,-80.41131591796875
