lon,lat,temp_c,temp_k,frame,hour,minute,time_str,category,wind_mph,center_lon,center_lat,min_temp_c
-79.76490592271588,31.99986370872913,14.964233,288.11423,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-81.08504574784419,31.988601303376466,27.43927,300.58926,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-75.29509216383003,31.957260486593114,16.869293,290.0193,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-78.31369810684733,31.943119252806053,21.355377,294.50537,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-82.78464583965462,31.961737436500254,25.411285,298.56128,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-76.97768254558297,31.91374782569106,-1.3208923,271.8291,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-82.69360544634868,31.937145426576752,26.394562,299.54456,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-76.88966057272279,31.89009148630275,-17.790375,255.35962,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-83.7132479143427,31.927866263736036,26.824738,299.97473,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-77.89490975384523,31.870804896307167,19.020142,292.17014,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-85.79121550422613,31.938580497543843,25.964386,299.11438,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-79.93210522336571,31.86093148235632,22.215729,295.36572,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-88.87538289919644,31.978936666629288,25.165497,298.3155,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-82.93056412958866,31.87011401465861,26.271637,299.42163,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-77.12825946484556,31.82085059023221,4.1484375,277.29843,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-86.8671641635109,31.912223823549876,25.349854,298.49985,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-80.98433998821147,31.823925434685552,22.277191,295.4272,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-75.20722854945163,31.79372745477247,15.824585,288.97458,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-85.73655183278177,31.867393930183642,25.841461,298.99146,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-79.88385850192729,31.790497647712556,21.72409,294.87408,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-91.43160412462728,31.97313608872899,29.528656,302.67865,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-85.3967428417761,31.837992633508208,26.763275,299.91327,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-79.55352922413468,31.764544683958654,20.925201,294.0752,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-91.87161397724067,31.961836804150217,24.366577,297.51657,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-85.81995951215924,31.822151915412007,25.964386,299.11438,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-79.9687128623715,31.744562642640293,19.51178,292.66177,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-93.09331929793277,31.973738567388047,23.137512,296.2875,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-86.9885105742038,31.821080505363895,24.858215,298.0082,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-81.10925418724095,31.73188322257236,23.383331,296.53333,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-75.33771558615084,31.700560452891928,19.388885,292.53888,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-88.85007644053957,31.83782445638518,27.377808,300.5278,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-82.91647699382344,31.729860699054466,27.377808,300.5278,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-77.12452327886685,31.680980615019607,2.8579407,276.00793,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-91.06153231301491,31.86937834746248,24.059326,297.20932,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-85.04878080787292,31.73863201789864,26.88617,300.03616,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-79.21994367473653,31.668882902089187,16.80783,289.95782,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-93.31374124130014,31.909951389911956,27.930878,301.08087,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-87.20381561974062,31.75534101263036,25.657104,298.8071,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-81.3237448302324,31.664227979434493,24.243683,297.39368,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-75.55512073384416,31.630897650695633,19.696136,292.84613,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-89.38751315424948,31.780286560033932,25.042572,298.19257,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-83.44087358962993,31.667126724600614,26.947632,300.09763,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-77.64573525047011,31.61325924376427,10.293793,283.4438,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
-91.60642248195207,31.81386230345631,31.00354,304.15353,10,17,0,17:00,4,140,-85.88900754560983,23.679932371019806,-79.48951721191406
