lon,lat,temp_c,temp_k,frame,hour,minute,time_str,category,wind_mph,center_lon,center_lat,min_temp_c
-79.76490592271588,31.99986370872913,22.092804,295.2428,8,16,0,16:00,4,140,-85.76669072475605,23.455491072865986,-80.28842163085938
-81.08504574784419,31.988601303376466,26.455994,299.606,8,16,0,16:00,4,140,-85.76669072475605,23.455491072865986,-80.28842163085938
-75.29509216383003,31.957260486593114,15.578766,288.72876,8,16,0,16:00,4,140,-85.76669072475605,23.455491072865986,-80.28842163085938
-78.31369810684733,31.943119252806053,9.863617,283.0136,8,16,0,16:00,4,140,-85.76669072475605,23.455491072865986,-80.28842163085938
-82.78464583965462,31.961737436500254,25.226929,298.37692,8,16,0,16:00,4,140,-85.76669072475605,23.455491072865986,-80.28842163085938
-76.97768254558297,31.91374782569106,-7.2204285,265.92957,8,16,0,16:00,4,140,-85.76669072475605,23.455491072865986,-80.28842163085938
-82.69360544634868,31.937145426576752,26.08728,299.23727,8,16,0,16:00,4,140,-85.76669072475605,23.455491072865986,-80.28842163085938
-76.88966057272279,31.89009148630275,-1.197998,271.952,8,16,0,16:00,4,140,-85.76669072475605,23.455491072865986,-80.28842163085938
-83.7132479143427,31.927866263736036,25.841461,298.99146,8,16,0,16:00,4,140,-85.76669072475605,23.455491072865986,-80.28842163085938
-77.89490975384523,31.870804896307167,10.7854,283.9354,8,16,0,16:00,4,140,-85.76669072475605,23.455491072865986,-80.28842163085938
-85.79121550422613,31.938580497543843,23.690613,296.8406,8,16,0,16:00,4,140,-85.76669072475605,23.455491072865986,-80.28842163085938
-79.93210522336571,31.86093148235632,22.031372,295.18137,8,16,0,16:00,4,140,-85.76669072475605,23.455491072865986,-80.28842163085938
-88.87538289919644,31.978936666629288,22.584442,295.73444,8,16,0,16:00,4,140,-85.76669072475605,23.455491072865986,-80.28842163085938
-82.93056412958866,31.87011401465861,25.595642,298.74564,8,16,0,16:00,4,140,-85.76669072475605,23.455491072865986,-80.28842163085938
-77.12825946484556,31.82085059023221,18.897247,292.04724,8,16,0,16:00,4,140,-85.76669072475605,23.455491072865986,-80.28842163085938
