lon,lat,temp_c,temp_k,frame,hour,minute,time_str,category,wind_mph,center_lon,center_lat,min_temp_c
-79.76490592271588,31.99986370872913,21.908447,295.05844,7,15,30,15:30,4,140,-85.80260633589107,23.50592991474267,-81.210205078125
-81.08504574784419,31.988601303376466,25.288391,298.4384,7,15,30,15:30,4,140,-85.80260633589107,23.50592991474267,-81.210205078125
-75.29509216383003,31.957260486593114,17.05365,290.20364,7,15,30,15:30,4,140,-85.80260633589107,23.50592991474267,-81.210205078125
-78.31369810684733,31.943119252806053,9.740692,282.8907,7,15,30,15:30,4,140,-85.80260633589107,23.50592991474267,-81.210205078125
-82.78464583965462,31.961737436500254,24.305145,297.45514,7,15,30,15:30,4,140,-85.80260633589107,23.50592991474267,-81.210205078125
-76.97768254558297,31.91374782569106,1.6903076,274.8403,7,15,30,15:30,4,140,-85.80260633589107,23.50592991474267,-81.210205078125
-82.69360544634868,31.937145426576752,24.98111,298.1311,7,15,30,15:30,4,140,-85.80260633589107,23.50592991474267,-81.210205078125
-76.88966057272279,31.89009148630275,12.13739,285.28738,7,15,30,15:30,4,140,-85.80260633589107,23.50592991474267,-81.210205078125
-83.7132479143427,31.927866263736036,24.858215,298.0082,7,15,30,15:30,4,140,-85.80260633589107,23.50592991474267,-81.210205078125
-77.89490975384523,31.870804896307167,13.182098,286.3321,7,15,30,15:30,4,140,-85.80260633589107,23.50592991474267,-81.210205078125
-85.79121550422613,31.938580497543843,22.092804,295.2428,7,15,30,15:30,4,140,-85.80260633589107,23.50592991474267,-81.210205078125
-79.93210522336571,31.86093148235632,21.908447,295.05844,7,15,30,15:30,4,140,-85.80260633589107,23.50592991474267,-81.210205078125
-88.87538289919644,31.978936666629288,20.925201,294.0752,7,15,30,15:30,4,140,-85.80260633589107,23.50592991474267,-81.210205078125
-82.93056412958866,31.87011401465861,24.550964,297.70096,7,15,30,15:30,4,140,-85.80260633589107,23.50592991474267,-81.210205078125
-77.12825946484556,31.82085059023221,19.51178,292.66177,7,15,30,15:30,4,140,-85.80260633589107,23.50592991474267,-81.210205078125
-86.8671641635109,31.912223823549876,21.478271,294.62827,7,15,30,15:30,4,140,-85.80260633589107,23.50592991474267,-81.210205078125
-80.98433998821147,31.823925434685552,22.154266,295.30426,7,15,30,15:30,4,140,-85.80260633589107,23.50592991474267,-81.210205078125
-75.20722854945163,31.79372745477247,18.589966,291.73996,7,15,30,15:30,4,140,-85.80260633589107,23.50592991474267,-81.210205078125
-85.73655183278177,31.867393930183642,22.400085,295.55008,7,15,30,15:30,4,140,-85.80260633589107,23.50592991474267,-81.210205078125
